"chamber","T_treatment","Water_treatment","position","timepoint","DateTime","Code","Obs","FTime","Ebal","Photo","Cond","Ci","Trmmol","VpdL","CTleaf","Area","BLC_1","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","StableF","BLCslope","BLCoffst","f_parin","f_parout","alphaK","Status","fda","Trans","Tair_K","Twall_K","R.W.m2.","Tl.Ta","SVTleaf","h2o_i","h20diff","CTair","SVTair","CndTotal","vp_kPa","VpdA","CndCO2","Ci_Pa","Ci.Ca","RHsfc","C2sfc","AHs.Cs","campaign","Unit","User"
"C11","ambient","control","top",4,2013-07-10 13:48:53,"11top",158,24494.4,0,12.014111838,0.1691578368,272.0129776,1.0814186482,0.6850897682,17.437435148,6,1.420000017,1,2.840000033,17.721407318,17.437435148,17.830476378,409.96765138,395.03179322,11.50141983,12.783075142,58.090196226,64.563455202,499.78872068,450.1031006,103.54629362,102.79519806,2.9245224,0.098034918,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8329812012,0.001081419,290.58743514,290.87140734,72.016494484,0.0086713372,1.9991285096,19.447683828,6.6646086874,17.579421234,2.0171269898,0.1596486564,1.3140387416,0.703088248,0.1005932928,27.96162806,0.6885850342,67.127260816,389.32085984,0.020714935,1,"UWS4","John"
"C11","ambient","control","top",5,2013-07-10 15:00:30,"11top",173,28796.8,0,7.0167677838,0.073868845,241.67215228,0.4742154948,0.6664782344,16.721976852,6,1.420000017,1,2.840000033,16.914827348,16.721976852,16.937802888,409.06820678,400.41661988,11.544204334,12.106607818,61.335948182,64.324084472,499.7914856,349.42402344,207.30089722,102.76078338,2.871604919,0.105919898,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8329858094,0.0004742152,289.87197688,290.06482736,55.9078425,0.011858288,1.9105627392,18.592333376,6.485725558,16.8184021,1.9222946752,0.071996089,1.2440845048,0.6782101704,0.045162145,24.834419984,0.6035518556,65.47048351,397.08118452,0.0115692604,1,"UWS4","John"
"C11","ambient","control","top",6,2013-07-10 17:03:44,"11top",238,36192,0,2.9894393274,0.0605268654,322.67412648,0.3075735258,0.5264739666,13.856257248,6,1.420000017,1,2.840000033,14.421525766,13.856257248,14.503198622,409.89365844,406.15454712,9.9773822786,10.34283638,62.19216919,64.470169068,499.74923706,70.884620664,6.6103717802,102.76769716,2.702262878,0.134121001,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8329153952,0.0003075734,287.00625724,287.57152576,11.341539056,0.001183085,1.589383443,15.465788256,5.122951874,14.138891506,1.618795301,0.0592637584,1.0629094766,0.5558858242,0.0371512974,33.160476666,0.7944610558,67.142808912,404.73351084,0.0049593346,1,"UWS4","John"
"C12","elevated","control","low",1,2013-07-10 07:51:20,"12low",8,1052.1,0,1.4285739734,0.0333624774,334.37235494,0.1896512928,0.5863998768,13.854761316,6,1.420000017,1,2.840000033,14.80390644,13.854761316,15.08946247,408.80997314,407.00461428,9.4871696472,9.7123464584,57.966941836,59.34277954,500.43354492,29.868561936,14.599479868,103.2530899,-6.76428318,-0.100200459,0.8666666748,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834055908,0.0001896514,287.00476132,287.95390644,4.7789698028,0.0737326718,1.5892296592,15.391594136,5.6792476778,14.329333876,1.63888245,0.0329750486,1.0028297822,0.6360526676,0.0206438664,34.524978002,0.821544721,63.066512296,406.32553864,0.0022173058,1,"UWS1","Mike"
"C12","elevated","control","low",2,2013-07-10 09:23:29,"12low",13,6577.6,0,1.797641011,0.1367532914,381.11083714,0.7290617986,0.5691968834,15.13572464,6,1.420000017,1,2.840000033,16.173646162,15.13572464,16.544898988,409.02057494,406.50872804,10.337109948,11.201849936,57.87733078,62.718995668,500.19308472,38.91543503,52.294500732,103.30325318,-6.668091774,-0.124110028,0.8666666748,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8336551412,0.0007290618,288.28572466,289.32364616,6.2264694654,-0.1818600144,1.726384423,16.711810808,5.5099608706,15.654685402,1.7848439948,0.1304707584,1.1571875404,0.6276564544,0.0820863192,39.369989228,0.937521833,68.09899224,405.65421558,0.0030177724,1,"UWS1","Mike"
"C12","elevated","control","low",3,2013-07-10 11:20:03,"12low",23,13574.1,0,9.2009732234,0.0933214954,230.82062334,0.73426861,0.8187540432,23.278089904,6,1.420000017,1,2.840000033,24.35482178,23.278089904,24.765126036,408.52886352,397.12723998,18.986057282,19.850487138,64.050422668,66.966578676,499.53776244,299.83703614,168.9879791,103.21060184,-5.196381569,-0.260186017,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8325629376,0.0007342684,296.4280899,297.50482176,47.97392471,0.3294550538,2.8675347704,27.783335352,7.9328482128,23.81645584,2.9621132092,0.0903513906,2.0487807268,0.913332482,0.0567291564,23.823136138,0.5812255872,71.681437752,392.753538,0.016792686,1,"UWS1","Mike"
"C12","elevated","control","low",4,2013-07-10 13:25:41,"12low",33,21112.9,0,2.9464454608,0.073713255,336.05547754,0.4882399072,0.6871171352,19.267286682,6,1.420000017,1,2.840000033,20.26792755,19.267286682,20.6523468,409.22368164,405.44761964,14.518827626,15.096297074,62.687936402,65.181275942,499.6309265,60.95229416,136.44956052,103.01301424,-6.205231667,-0.183663189,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832718211,0.0004882398,292.4172867,293.41792756,9.7523668474,-0.0112452094,2.2422322004,21.766494476,6.6701974016,19.767607116,2.3130553312,0.0718483972,1.5551150654,0.757940266,0.0450691514,34.618087378,0.8288502436,69.570095266,404.04702058,0.0050733264,1,"UWS1","Mike"
"C12","elevated","control","low",5,2013-07-10 15:12:17,"12low",43,27511.2,0,0.608252732,0.0581318376,344.95908216,0.4510258192,0.799571046,20.145778274,6,1.420000017,1,2.840000033,21.232751082,20.145778274,21.596013642,367.41977542,366.49092406,14.699396898,15.232720186,59.774438476,61.943159484,499.68429566,29.844300842,65.27973175,102.95678556,-5.457215309,-0.207005322,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111125,0.8328071594,0.0004510258,293.29577826,294.38275108,4.775088028,-0.0385356934,2.3678829522,22.998804178,7.766083994,20.689264678,2.4486681306,0.0569657772,1.568311906,0.8803562244,0.0357065696,35.515878328,0.9412386786,66.265203396,366.20178984,0.0011009396,1,"UWS1","Mike"
"C12","elevated","control","low",6,2013-07-10 16:45:49,"12low",53,33119.9,0,-0.1589944178,0.0155537594,422.19527838,0.1085211992,0.7104848556,17.691310882,6,1.420000017,1,2.840000033,18.900496292,17.691310882,19.249526216,410.28511354,410.4222473,12.702181624,12.830540276,59.671504976,60.2745018,500.76260988,9.1441574094,13.40743351,102.95206754,-5.457215309,-0.207005322,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8346043498,0.000108521,290.8413109,292.0504963,1.4630651528,0.1145658978,2.0314155044,19.731663096,6.901122819,18.295903588,2.11013737,0.0154690332,1.3209306492,0.789206721,0.0096757224,43.465876614,1.0286850456,64.640306528,410.49782564,-0.0002502618,1,"UWS1","Mike"
"C12","elevated","control","top",1,2013-07-10 07:47:28,"12top",3,821.3,0,3.5237261474,0.0715746292,320.73827312,0.3784827844,0.5527411716,13.683952526,6,1.420000017,1,2.840000033,14.690777398,13.683952526,15.057592772,408.75684208,404.34614868,9.4187725068,9.868324852,57.970944978,60.737860108,500.16138916,74.545961,27.171962736,103.2539398,-6.724457741,-0.102907941,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8336023152,0.0003784828,286.83395252,287.8407774,11.927353494,0.0664877236,1.5716845904,15.22154597,5.3532211208,14.18736496,1.623887593,0.069815083,1.0189434192,0.6049441738,0.0437891716,33.117490104,0.7932270146,65.260042606,402.67113802,0.0057108162,1,"UWS1","Mike"
"C12","elevated","control","top",2,2013-07-10 09:25:59,"12top",18,6728.9,0,7.386790115,0.1434439184,310.29891876,0.797038391,0.5943867046,15.493707846,6,1.420000017,1,2.840000033,16.345900346,15.493707846,16.685149002,408.7909607,399.54832154,10.401915168,11.347135162,57.601502228,62.835739136,500.19740602,189.41807558,91.550981142,103.29835966,-6.668091774,-0.124110028,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8336623434,0.0007970384,288.64370786,289.49590034,30.306891412,0.0483246346,1.7665271534,17.10121207,5.7540769084,15.919804096,1.8153746304,0.1365471192,1.1721404488,0.6432341814,0.0859358968,32.053369238,0.7766240176,67.508410922,396.03699528,0.012591522,1,"UWS1","Mike"
"C12","elevated","control","top",3,2013-07-10 11:23:30,"12top",28,13780.1,0,11.410602514,0.090972843,184.98831642,0.7861809884,0.8975939046,24.052663422,6,1.420000017,1,2.840000033,24.429542922,24.052663422,24.824169542,409.3963257,395.315802,19.490839768,20.41597214,65.451133728,68.557746888,499.47253418,998.92502442,1072.9221314,103.19710846,-5.288269997,-0.259911358,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8324542236,0.0007861808,297.20266342,297.57954292,159.82800034,1.5353302814,3.004463192,29.113831164,8.6978590266,24.241103172,3.0386277246,0.0881490378,2.1068692878,0.9317584372,0.0553400762,19.090259058,0.4679504536,70.316832516,389.89174806,0.0205789864,1,"UWS1","Mike"
"C12","elevated","control","top",4,2013-07-10 13:28:53,"12top",38,21306.5,0,10.097493334,0.1258759762,259.95361022,0.8830878602,0.7403981524,20.001773072,6,1.420000017,1,2.840000033,20.640674592,20.001773072,21.015898894,409.56625976,397.02045898,14.55125408,15.595106318,61.400102236,65.804612732,499.67797852,448.7598938,201.0923706,103.0140793,-6.205231667,-0.183663189,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8327966308,0.000883088,293.15177306,293.7906746,71.801581404,0.474878129,2.3469136706,22.782455544,7.1873492294,20.32122383,2.3937217812,0.12053305,1.6065155186,0.7872062632,0.0757956294,26.778882146,0.6547610856,69.20250897,392.22059424,0.0178154602,1,"UWS1","Mike"
"C12","elevated","control","top",5,2013-07-10 15:14:36,"12top",48,27648.5,0,7.570653894,0.0911963934,201.53206486,0.6890274106,0.7875804552,20.241771318,6,1.420000017,1,2.840000033,21.19173889,20.241771318,21.538412096,350.78111572,341.408667,14.671120834,15.485617062,59.812086486,63.132668304,499.71327514,349.50778198,97.038020322,102.96080474,-5.457215309,-0.207005322,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111125,0.8328554586,0.0006890274,293.39177132,294.34173888,55.921243868,0.4283206166,2.3819920516,23.134940244,7.6493231804,20.716755104,2.452819913,0.0883579646,1.5944115966,0.8584083164,0.0554719138,20.749903514,0.5903005706,67.334788372,337.80994072,0.0150919872,1,"UWS1","Mike"
"C12","elevated","control","top",6,2013-07-10 16:47:45,"12top",58,33236.4,0,2.3932912402,0.0472686106,321.19255794,0.317920901,0.6924115962,17.748139188,6,1.420000017,1,2.840000033,18.835734942,17.748139188,19.190395358,410.37130736,407.34786376,12.700900268,13.076929664,59.906962584,61.680590822,500.6470459,70.909866332,24.876029588,102.95139008,-5.457215309,-0.207005322,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8344117432,0.0003179208,290.89813918,291.98573494,11.34557836,0.1067874488,2.0386996828,19.802546388,6.7256167242,18.291937066,2.1096111012,0.0464946712,1.3462880862,0.7633230148,0.029127726,33.067220096,0.7884969492,66.034315178,406.21020774,0.0038905606,1,"UWS1","Mike"
"C01","ambient","control","low",1,2013-08-26 08:02:52,"1low",3,3800.2,0,1.3447534272,0.2660672302,385.74266016,1.1987045536,0.4982547592,10.620328142,6,1.420000017,1,2.840000033,11.670530702,10.620328142,11.734595678,399.71245118,397.52655032,6.270601654,7.6982192038,46.506623842,57.09462509,499.91392214,34.217024232,115.59101716,102.15242156,-4.074123383,0.148526132,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83318987,0.0011987044,283.77032816,284.82053068,5.4747237546,-0.4465447268,1.2846464886,12.575781286,4.8775620824,11.14542942,1.3302882794,0.2432753744,0.7863917294,0.5438965502,0.1539427442,39.404546816,0.970356847,64.174323752,396.88731892,0.002174553,2,"ROS1","JED"
"C01","ambient","control","low",2,2013-08-26 09:21:42,"1low",18,8526.9,0,7.751972106,0.4271344486,364.66041782,2.1921489068,0.5930941762,17.36438179,6,1.420000017,1,2.840000033,18.24529762,17.36438179,18.37844353,411.34517822,400.98639528,11.07957859,13.674583816,53.8048378,66.406729126,499.92323608,150.47123412,381.93977052,102.14781646,-4.939479828,-0.014248431,0.8666666748,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8332053934,0.002192149,290.51438178,291.39529764,24.075396924,-0.756979086,1.9899230588,19.480818388,5.806234571,17.804839706,2.0459936738,0.3712921824,1.3968288826,0.649164791,0.2365023048,37.249265512,0.9094084226,73.654982076,397.30147898,0.0143712328,2,"ROS1","JED"
"C01","ambient","control","low",3,2013-08-26 11:42:56,"1low",23,17000.3,0,15.364492016,0.4313560284,325.44521124,5.232260353,1.3913475788,24.46720352,6,1.420000017,1,2.840000033,26.132907486,24.46720352,26.394007876,418.7239746,397.78024904,10.384661866,16.561977002,31.134768676,49.655202484,499.79020998,401.25340576,254.2744232,101.96365206,-5.559932709,-0.105604708,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8329836834,0.0052322602,297.61720352,299.28290748,64.200543488,-1.7482446426,3.0800672746,30.207502314,13.645525306,25.300055502,3.2370068218,0.3744766286,1.6887196956,1.548287126,0.2385700056,33.183582686,0.8181533016,59.844635984,390.47670536,0.0235476908,2,"ROS1","JED"
"C01","ambient","control","low",4,2013-08-26 13:59:17,"1low",33,25182.8,0,12.993096246,0.2724261138,312.85573626,4.6825560416,1.8663994686,26.976954652,6,1.420000017,1,2.840000033,28.62313118,26.976954652,28.833423616,424.01410524,406.13444824,11.263313484,16.789841078,29.118748858,43.405369568,499.83655396,350.00336304,72.116342164,101.72487336,-4.795253754,-0.101951182,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8330609234,0.004682556,300.12695462,301.77313118,56.000536834,-1.5497157648,3.5743439294,35.137364028,18.347522948,27.800042916,3.7508565752,0.2485806202,1.7079444602,2.042912115,0.1573426414,31.825210226,0.7703255344,51.084485054,399.95815256,0.016595432,2,"ROS1","JED"
"C01","ambient","control","low",5,2013-08-26 15:17:37,"1low",43,29883,0,8.459652168,0.1898739684,319.25233578,2.8115545142,1.5748917598,22.525519562,6,1.420000017,1,2.840000033,23.545620728,22.525519562,23.703042222,415.19642946,403.67952272,8.1240280152,11.460202218,28.33577385,39.97192154,499.85391846,200.55154724,51.542575836,101.64417266,-4.694515228,0.062054098,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8330898642,0.0028115546,295.67551956,296.69562072,32.088246842,-0.9566442456,2.7397545402,26.95436898,15.494166764,23.035570146,2.8257990858,0.1779744232,1.1648627804,1.6609363058,0.1122452194,32.450139704,0.7908558806,45.064094942,399.65820922,0.0095387688,2,"ROS1","JED"
"C01","ambient","control","low",6,2013-08-26 17:40:30,"1low",243,39674.2,0,-0.3011862198,0.14072678,400.0776167,1.5096464328,1.1249858014,19.577503586,6,1.420000017,1,2.840000033,20.165535736,19.577503586,20.342151642,404.0701721,403.70060424,9.6325590134,11.421791458,41.29752121,48.968428802,500.46151124,19.187110902,1.5425797936,101.64193574,1.475642443,0.226456702,0.8666666748,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8341025188,0.0015096466,292.7275036,293.31553572,3.0699376756,-0.6817689096,2.2859187982,22.489917908,11.06812645,19.87151966,2.328009527,0.1340826264,1.160932997,1.16707653,0.08437428,40.664663956,0.991024694,52.300970032,403.84377376,-0.0003900022,2,"HIE3","JED"
"C01","ambient","control","top",1,2013-08-26 08:06:54,"1top",8,4039.8,0,3.6566855548,0.2751739066,368.92361484,1.1146558356,0.449335582,10.237176894,6,1.420000017,1,2.840000033,11.643178752,10.237176894,11.790111922,399.54587402,394.6291504,6.5319911956,7.859295559,48.534358214,58.396630858,499.91345828,75.06460266,491.8872925,102.15602724,-4.057369232,0.145039976,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8331890972,0.0011146558,283.3871769,284.79317876,12.010336156,-0.2808663036,1.252210005,12.257818096,4.3985225364,10.940177824,1.3122748384,0.2508668326,0.8028744226,0.5094004162,0.1588083088,37.687770636,0.9348614708,66.953829036,392.8909372,0.00623162,2,"ROS1","JED"
"C01","ambient","control","top",2,2013-08-26 09:15:59,"1top",13,8185.3,0,18.444746594,0.3762442422,305.33406718,2.2248452114,0.6724645278,18.038981248,6,1.420000017,1,2.840000033,18.157211684,18.038981248,18.206896592,419.5607971,396.36518556,11.108980368,13.742524148,54.251707458,67.112855528,499.92035522,1000.3526002,396.73410034,102.15708468,-4.756099701,-0.000607073,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833200592,0.0022248452,291.18898126,291.3072117,160.05641244,0.7557251942,2.0763607314,20.325176044,6.582651898,18.098096464,2.0840896346,0.3322300074,1.4038962034,0.6801934312,0.2111952814,31.192038126,0.770335229,70.9064114,387.59743638,0.0337425562,2,"ROS1","JED"
"C01","ambient","control","top",3,2013-08-26 11:50:05,"1top",28,17430.9,0,16.420579082,0.1312088116,185.14458146,2.753444386,2.1846203,26.841547012,6,1.420000017,1,2.840000033,26.65242386,26.841547012,26.769667434,424.62851564,403.5840149,10.091566658,13.352560614,29.34058113,38.82173538,499.84979248,1399.4826416,1694.697339,101.95605166,-5.44210434,-0.006658137,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8330829874,0.0027534444,299.99154702,299.80242386,223.91721764,1.1851796602,3.5459946616,34.779639052,21.427078436,26.746985434,3.5263224396,0.125414347,1.3613743616,2.1649480782,0.0788847508,18.876610462,0.4587513712,39.660621992,395.77845804,0.0164551544,2,"ROS1","JED"
"C01","ambient","control","top",4,2013-08-26 14:04:34,"1top",38,25502,0,20.930633932,0.2353514026,234.0405674,4.4780647114,2.0386766378,27.99655495,6,1.420000017,1,2.840000033,28.16664429,27.99655495,28.316260526,423.9765564,396.71921386,11.97465782,17.257294848,31.787534332,45.810636904,499.83969118,1299.5382568,950.23409426,101.7193634,-5.032009125,-0.096799433,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833066152,0.0044780646,301.14655494,301.31664428,207.92611644,0.1468543096,3.7940777182,37.299463934,20.042169086,28.081599618,3.8129291774,0.217339578,1.7554010802,2.0575280974,0.1373482574,23.806458478,0.589940394,48.987395082,386.76979292,0.0265103906,2,"ROS1","JED"
"C01","ambient","control","top",5,2013-08-26 15:25:43,"1top",48,30369.1,0,14.485336848,0.2038516484,271.92352026,2.9677663466,1.55586347,22.355156706,6,1.420000017,1,2.840000033,23.001800538,22.355156706,23.099058152,419.73976442,400.9246643,7.8477524758,11.369494056,28.286761856,40.980622864,499.8704834,550.56354982,119.69640046,101.64631346,-4.777980804,0.061928213,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8331174722,0.0029677662,295.5051567,296.15180054,88.090166,-0.4229604096,2.71153063,26.676133484,15.306639426,22.678478622,2.7653148572,0.1901990906,1.1556671598,1.609647697,0.1200300036,27.640023438,0.6782410194,45.42504291,394.03902892,0.0166988074,2,"ROS1","JED"
"C01","ambient","control","top",6,2013-08-26 17:43:44,"1top",248,39866.4,0,1.6691680034,0.0255341876,289.559266,0.311653485,1.2318671854,19.180777738,6,1.420000017,1,2.840000033,19.72875328,19.180777738,19.928475952,403.88846434,401.7371582,9.4517742156,9.821751976,41.63444061,43.264167024,500.45040282,69.821725464,0.9442999124,101.6432785,1.355555773,0.249799788,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8340840048,0.0003116534,292.33077774,292.87875328,11.171475824,0.0399173394,2.2301822568,21.941266466,12.11951449,19.454765508,2.2685460708,0.025306647,0.9983150712,1.2702309998,0.0158369412,29.431752656,0.7207648308,44.372592912,400.94371568,0.001847353,2,"HIE3","JED"
